,ano,estado,classe,valor,quant
2772,2012,SERGIPE,Cédulas - 1a. família,10.00,1.655
2773,2012,SERGIPE,Cédulas - 2a. família,10.00,447
2774,2012,SERGIPE,Cédulas - 1a. família,20.00,293
2775,2012,SERGIPE,Cédulas - 2a. família,20.00,191
2776,2012,SERGIPE,Cédulas - 1a. família,50.00,388
2777,2012,SERGIPE,Cédulas - 2a. família,50.00,601
2778,2012,SERGIPE,Cédulas - 1a. família,100.00,263
2779,2012,SERGIPE,Cédulas - 2a. família,100.00,1.546
2780,2012,TOCANTINS,Cédulas - 1a. família,2.00,2
2781,2012,TOCANTINS,Cédulas - 1a. família,5.00,32
2782,2012,TOCANTINS,Cédulas - em polímero,10.00,1
2783,2012,TOCANTINS,Cédulas - 1a. família,10.00,55
2784,2012,TOCANTINS,Cédulas - 2a. família,10.00,1
2785,2012,TOCANTINS,Cédulas - 1a. família,20.00,101
2786,2012,TOCANTINS,Cédulas - 2a. família,20.00,1
2787,2012,TOCANTINS,Cédulas - 1a. família,50.00,696
2788,2012,TOCANTINS,Cédulas - 2a. família,50.00,102
2789,2012,TOCANTINS,Cédulas - 1a. família,100.00,377
2790,2012,TOCANTINS,Cédulas - 2a. família,100.00,834
2791,2013,ACRE,Cédulas - 1a. família,5.00,1
2792,2013,ACRE,Cédulas - 1a. família,10.00,3
2793,2013,ACRE,Cédulas - 2a. família,10.00,1
2794,2013,ACRE,Cédulas - 1a. família,20.00,59
2795,2013,ACRE,Cédulas - 2a. família,20.00,95
2796,2013,ACRE,Cédulas - 1a. família,50.00,71
2797,2013,ACRE,Cédulas - 2a. família,50.00,7
2798,2013,ACRE,Cédulas - 1a. família,100.00,119
2799,2013,ACRE,Cédulas - 2a. família,100.00,46
2800,2013,ALAGOAS,Cédulas - 1a. família,2.00,11
2801,2013,ALAGOAS,Cédulas - 1a. família,5.00,124
2802,2013,ALAGOAS,Cédulas - em polímero,10.00,2
2803,2013,ALAGOAS,Cédulas - 1a. família,10.00,588
2804,2013,ALAGOAS,Cédulas - 2a. família,10.00,126
2805,2013,ALAGOAS,Cédulas - 1a. família,20.00,99
2806,2013,ALAGOAS,Cédulas - 2a. família,20.00,214
2807,2013,ALAGOAS,Cédulas - 1a. família,50.00,427
2808,2013,ALAGOAS,Cédulas - 2a. família,50.00,180
2809,2013,ALAGOAS,Cédulas - 1a. família,100.00,534
2810,2013,ALAGOAS,Cédulas - 2a. família,100.00,3.451
2811,2013,AMAPÁ,Cédulas - 1a. família,2.00,1
2812,2013,AMAPÁ,Cédulas - 1a. família,5.00,2
2813,2013,AMAPÁ,Cédulas - 1a. família,10.00,17
2814,2013,AMAPÁ,Cédulas - 2a. família,10.00,5
2815,2013,AMAPÁ,Cédulas - 2a. família,20.00,97
2816,2013,AMAPÁ,Cédulas - 1a. família,50.00,20
2817,2013,AMAPÁ,Cédulas - 2a. família,50.00,78
2818,2013,AMAPÁ,Cédulas - 1a. família,100.00,107
2819,2013,AMAPÁ,Cédulas - 2a. família,100.00,498
2820,2013,AMAZONAS,Cédulas - 1a. família,2.00,3
2821,2013,AMAZONAS,Cédulas - 1a. família,5.00,18
2822,2013,AMAZONAS,Cédulas - em polímero,10.00,4
2823,2013,AMAZONAS,Cédulas - 1a. família,10.00,48
2824,2013,AMAZONAS,Cédulas - 2a. família,10.00,18
2825,2013,AMAZONAS,Cédulas - 1a. família,20.00,56
2826,2013,AMAZONAS,Cédulas - 2a. família,20.00,48
2827,2013,AMAZONAS,Cédulas - 1a. família,50.00,242
2828,2013,AMAZONAS,Cédulas - 2a. família,50.00,78
2829,2013,AMAZONAS,Cédulas - 1a. família,100.00,874
2830,2013,AMAZONAS,Cédulas - 2a. família,100.00,453
2831,2013,BAHIA,Cédulas - 1a. família,2.00,34
2832,2013,BAHIA,Cédulas - 2a. família,2.00,8
2833,2013,BAHIA,Cédulas - 1a. família,5.00,196
2834,2013,BAHIA,Cédulas - 2a. família,5.00,3
2835,2013,BAHIA,Cédulas - em polímero,10.00,7
2836,2013,BAHIA,Cédulas - 1a. família,10.00,508
2837,2013,BAHIA,Cédulas - 2a. família,10.00,143
2838,2013,BAHIA,Cédulas - 1a. família,20.00,3.514
2839,2013,BAHIA,Cédulas - 2a. família,20.00,1.360
2840,2013,BAHIA,Cédulas - 1a. família,50.00,2.488
2841,2013,BAHIA,Cédulas - 2a. família,50.00,2.531
2842,2013,BAHIA,Cédulas - 1a. família,100.00,3.821
2843,2013,BAHIA,Cédulas - 2a. família,100.00,14.559
2844,2013,CEARÁ,Cédulas - 1a. família,2.00,5
2845,2013,CEARÁ,Cédulas - 1a. família,5.00,58
2846,2013,CEARÁ,Cédulas - 1a. família,10.00,311
2847,2013,CEARÁ,Cédulas - 2a. família,10.00,351
2848,2013,CEARÁ,Cédulas - 1a. família,20.00,425
2849,2013,CEARÁ,Cédulas - 2a. família,20.00,615
2850,2013,CEARÁ,Cédulas - 1a. família,50.00,1.091
2851,2013,CEARÁ,Cédulas - 2a. família,50.00,442
2852,2013,CEARÁ,Cédulas - 1a. família,100.00,1.440
2853,2013,CEARÁ,Cédulas - 2a. família,100.00,2.723
2854,2013,DISTRITO FEDERAL,Cédulas - 1a. família,1.00,22
2855,2013,DISTRITO FEDERAL,Cédulas - 1a. família,2.00,10
2856,2013,DISTRITO FEDERAL,Cédulas - 2a. família,2.00,2
2857,2013,DISTRITO FEDERAL,Cédulas - 1a. família,5.00,193
2858,2013,DISTRITO FEDERAL,Cédulas - em polímero,10.00,3
2859,2013,DISTRITO FEDERAL,Cédulas - 1a. família,10.00,463
2860,2013,DISTRITO FEDERAL,Cédulas - 2a. família,10.00,19
2861,2013,DISTRITO FEDERAL,Cédulas - 1a. família,20.00,2.034
2862,2013,DISTRITO FEDERAL,Cédulas - 2a. família,20.00,291
2863,2013,DISTRITO FEDERAL,Cédulas - 1a. família,50.00,3.073
2864,2013,DISTRITO FEDERAL,Cédulas - 2a. família,50.00,232
2865,2013,DISTRITO FEDERAL,Cédulas - 1a. família,100.00,2.602
2866,2013,DISTRITO FEDERAL,Cédulas - 2a. família,100.00,2.467
2867,2013,ESPÍRITO SANTO,Cédulas - 1a. família,2.00,53
2868,2013,ESPÍRITO SANTO,Cédulas - 2a. família,2.00,1
2869,2013,ESPÍRITO SANTO,Cédulas - 1a. família,5.00,80
2870,2013,ESPÍRITO SANTO,Cédulas - em polímero,10.00,1
2871,2013,ESPÍRITO SANTO,Cédulas - 1a. família,10.00,161
2872,2013,ESPÍRITO SANTO,Cédulas - 2a. família,10.00,15
2873,2013,ESPÍRITO SANTO,Cédulas - 1a. família,20.00,250
2874,2013,ESPÍRITO SANTO,Cédulas - 2a. família,20.00,1.214
2875,2013,ESPÍRITO SANTO,Cédulas - 1a. família,50.00,1.599
2876,2013,ESPÍRITO SANTO,Cédulas - 2a. família,50.00,93
2877,2013,ESPÍRITO SANTO,Cédulas - 1a. família,100.00,1.018
2878,2013,ESPÍRITO SANTO,Cédulas - 2a. família,100.00,1.095
2879,2013,GOIÁS,Cédulas - 1a. família,2.00,39
2880,2013,GOIÁS,Cédulas - 1a. família,5.00,364
2881,2013,GOIÁS,Cédulas - 2a. família,5.00,3
2882,2013,GOIÁS,Cédulas - 1a. família,10.00,851
2883,2013,GOIÁS,Cédulas - 2a. família,10.00,55
2884,2013,GOIÁS,Cédulas - 1a. família,20.00,3.536
2885,2013,GOIÁS,Cédulas - 2a. família,20.00,1.715
2886,2013,GOIÁS,Cédulas - 1a. família,50.00,7.372
2887,2013,GOIÁS,Cédulas - 2a. família,50.00,662
2888,2013,GOIÁS,Cédulas - 1a. família,100.00,3.222
2889,2013,GOIÁS,Cédulas - 2a. família,100.00,5.925
2890,2013,MARANHÃO,Cédulas - 1a. família,2.00,3
2891,2013,MARANHÃO,Cédulas - 1a. família,5.00,43
2892,2013,MARANHÃO,Cédulas - 1a. família,10.00,254
2893,2013,MARANHÃO,Cédulas - 2a. família,10.00,31
2894,2013,MARANHÃO,Cédulas - 1a. família,20.00,175
2895,2013,MARANHÃO,Cédulas - 2a. família,20.00,573
2896,2013,MARANHÃO,Cédulas - 1a. família,50.00,544
2897,2013,MARANHÃO,Cédulas - 2a. família,50.00,474
2898,2013,MARANHÃO,Cédulas - 1a. família,100.00,664
2899,2013,MARANHÃO,Cédulas - 2a. família,100.00,4.059
2900,2013,MATO GROSSO,Cédulas - 1a. família,2.00,3
2901,2013,MATO GROSSO,Cédulas - 1a. família,5.00,19
2902,2013,MATO GROSSO,Cédulas - 2a. família,5.00,1
2903,2013,MATO GROSSO,Cédulas - 1a. família,10.00,117
2904,2013,MATO GROSSO,Cédulas - 2a. família,10.00,9
2905,2013,MATO GROSSO,Cédulas - 1a. família,20.00,1.130
2906,2013,MATO GROSSO,Cédulas - 2a. família,20.00,30
2907,2013,MATO GROSSO,Cédulas - 1a. família,50.00,1.368
2908,2013,MATO GROSSO,Cédulas - 2a. família,50.00,67
2909,2013,MATO GROSSO,Cédulas - 1a. família,100.00,3.069
2910,2013,MATO GROSSO,Cédulas - 2a. família,100.00,1.027
2911,2013,MATO GROSSO DO SUL,Cédulas - 1a. família,2.00,6
2912,2013,MATO GROSSO DO SUL,Cédulas - 1a. família,5.00,8
2913,2013,MATO GROSSO DO SUL,Cédulas - 1a. família,10.00,4.067
2914,2013,MATO GROSSO DO SUL,Cédulas - 2a. família,10.00,7
2915,2013,MATO GROSSO DO SUL,Cédulas - 1a. família,20.00,15.136
2916,2013,MATO GROSSO DO SUL,Cédulas - 2a. família,20.00,18
2917,2013,MATO GROSSO DO SUL,Cédulas - 1a. família,50.00,8.954
2918,2013,MATO GROSSO DO SUL,Cédulas - 2a. família,50.00,63
2919,2013,MATO GROSSO DO SUL,Cédulas - 1a. família,100.00,6.307
2920,2013,MATO GROSSO DO SUL,Cédulas - 2a. família,100.00,282
2921,2013,MINAS GERAIS,Cédulas - 1a. família,2.00,104
2922,2013,MINAS GERAIS,Cédulas - 1a. família,5.00,649
2923,2013,MINAS GERAIS,Cédulas - 2a. família,5.00,7
2924,2013,MINAS GERAIS,Cédulas - em polímero,10.00,57
2925,2013,MINAS GERAIS,Cédulas - 1a. família,10.00,1.235
2926,2013,MINAS GERAIS,Cédulas - 2a. família,10.00,77
2927,2013,MINAS GERAIS,Cédulas - 1a. família,20.00,2.408
2928,2013,MINAS GERAIS,Cédulas - 2a. família,20.00,6.774
2929,2013,MINAS GERAIS,Cédulas - 1a. família,50.00,10.923
2930,2013,MINAS GERAIS,Cédulas - 2a. família,50.00,1.349
2931,2013,MINAS GERAIS,Cédulas - 1a. família,100.00,7.462
2932,2013,MINAS GERAIS,Cédulas - 2a. família,100.00,8.996
2933,2013,PARÁ,Cédulas - 1a. família,2.00,11
2934,2013,PARÁ,Cédulas - 1a. família,5.00,48
2935,2013,PARÁ,Cédulas - 2a. família,5.00,1
2936,2013,PARÁ,Cédulas - 1a. família,10.00,92
2937,2013,PARÁ,Cédulas - 2a. família,10.00,17
2938,2013,PARÁ,Cédulas - 1a. família,20.00,170
2939,2013,PARÁ,Cédulas - 2a. família,20.00,1.250
2940,2013,PARÁ,Cédulas - 1a. família,50.00,519
2941,2013,PARÁ,Cédulas - 2a. família,50.00,369
2942,2013,PARÁ,Cédulas - 1a. família,100.00,636
2943,2013,PARÁ,Cédulas - 2a. família,100.00,2.304
2944,2013,PARAÍBA,Cédulas - 1a. família,2.00,3
2945,2013,PARAÍBA,Cédulas - 1a. família,5.00,9
2946,2013,PARAÍBA,Cédulas - 2a. família,5.00,1
2947,2013,PARAÍBA,Cédulas - 1a. família,10.00,52
2948,2013,PARAÍBA,Cédulas - 2a. família,10.00,5
2949,2013,PARAÍBA,Cédulas - 1a. família,20.00,785
2950,2013,PARAÍBA,Cédulas - 2a. família,20.00,166
2951,2013,PARAÍBA,Cédulas - 1a. família,50.00,1.019
2952,2013,PARAÍBA,Cédulas - 2a. família,50.00,119
2953,2013,PARAÍBA,Cédulas - 1a. família,100.00,565
2954,2013,PARAÍBA,Cédulas - 2a. família,100.00,800
2955,2013,PARANÁ,Cédulas - 1a. família,2.00,88
2956,2013,PARANÁ,Cédulas - 1a. família,5.00,206
2957,2013,PARANÁ,Cédulas - 2a. família,5.00,1
2958,2013,PARANÁ,Cédulas - em polímero,10.00,333
2959,2013,PARANÁ,Cédulas - 1a. família,10.00,483
2960,2013,PARANÁ,Cédulas - 2a. família,10.00,35
2961,2013,PARANÁ,Cédulas - 1a. família,20.00,5.587
2962,2013,PARANÁ,Cédulas - 2a. família,20.00,365
2963,2013,PARANÁ,Cédulas - 1a. família,50.00,9.766
2964,2013,PARANÁ,Cédulas - 2a. família,50.00,855
2965,2013,PARANÁ,Cédulas - 1a. família,100.00,9.430
2966,2013,PARANÁ,Cédulas - 2a. família,100.00,2.082
2967,2013,PERNAMBUCO,Cédulas - 1a. família,2.00,104
2968,2013,PERNAMBUCO,Cédulas - 1a. família,5.00,327
2969,2013,PERNAMBUCO,Cédulas - em polímero,10.00,11
2970,2013,PERNAMBUCO,Cédulas - 1a. família,10.00,521
2971,2013,PERNAMBUCO,Cédulas - 2a. família,10.00,64
2972,2013,PERNAMBUCO,Cédulas - 1a. família,20.00,1.065
2973,2013,PERNAMBUCO,Cédulas - 2a. família,20.00,975
2974,2013,PERNAMBUCO,Cédulas - 1a. família,50.00,2.220
2975,2013,PERNAMBUCO,Cédulas - 2a. família,50.00,756
2976,2013,PERNAMBUCO,Cédulas - 1a. família,100.00,2.452
2977,2013,PERNAMBUCO,Cédulas - 2a. família,100.00,8.360
2978,2013,PIAUÍ,Cédulas - 1a. família,5.00,90
2979,2013,PIAUÍ,Cédulas - 1a. família,10.00,353
2980,2013,PIAUÍ,Cédulas - 2a. família,10.00,13
2981,2013,PIAUÍ,Cédulas - 1a. família,20.00,99
2982,2013,PIAUÍ,Cédulas - 2a. família,20.00,57
2983,2013,PIAUÍ,Cédulas - 1a. família,50.00,704
2984,2013,PIAUÍ,Cédulas - 2a. família,50.00,156
2985,2013,PIAUÍ,Cédulas - 1a. família,100.00,368
2986,2013,PIAUÍ,Cédulas - 2a. família,100.00,1.635
2987,2013,RIO DE JANEIRO,Cédulas - 1a. família,2.00,50
2988,2013,RIO DE JANEIRO,Cédulas - 1a. família,5.00,311
2989,2013,RIO DE JANEIRO,Cédulas - 2a. família,5.00,1
2990,2013,RIO DE JANEIRO,Cédulas - em polímero,10.00,3
2991,2013,RIO DE JANEIRO,Cédulas - 1a. família,10.00,751
2992,2013,RIO DE JANEIRO,Cédulas - 2a. família,10.00,223
2993,2013,RIO DE JANEIRO,Cédulas - 1a. família,20.00,13.047
2994,2013,RIO DE JANEIRO,Cédulas - 2a. família,20.00,4.221
2995,2013,RIO DE JANEIRO,Cédulas - 1a. família,50.00,21.680
2996,2013,RIO DE JANEIRO,Cédulas - 2a. família,50.00,1.786
2997,2013,RIO DE JANEIRO,Cédulas - 1a. família,100.00,14.990
2998,2013,RIO DE JANEIRO,Cédulas - 2a. família,100.00,17.703
2999,2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,2.00,8
3000,2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,13
3001,2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,79
3002,2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,10.00,4
3003,2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,20.00,191
3004,2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,20.00,96
3005,2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,1.220
3006,2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,50.00,82
3007,2013,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,313
3008,2013,RIO GRANDE DO NORTE,Cédulas - 2a. família,100.00,1.401
3009,2013,RIO GRANDE DO SUL,Cédulas - 1a. família,2.00,117
3010,2013,RIO GRANDE DO SUL,Cédulas - 2a. família,2.00,3
3011,2013,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,198
3012,2013,RIO GRANDE DO SUL,Cédulas - 2a. família,5.00,208
3013,2013,RIO GRANDE DO SUL,Cédulas - em polímero,10.00,5
3014,2013,RIO GRANDE DO SUL,Cédulas - 1a. família,10.00,1.325
3015,2013,RIO GRANDE DO SUL,Cédulas - 2a. família,10.00,253
3016,2013,RIO GRANDE DO SUL,Cédulas - 1a. família,20.00,1.725
3017,2013,RIO GRANDE DO SUL,Cédulas - 2a. família,20.00,3.256
3018,2013,RIO GRANDE DO SUL,Cédulas - 1a. família,50.00,9.786
3019,2013,RIO GRANDE DO SUL,Cédulas - 2a. família,50.00,3.842
3020,2013,RIO GRANDE DO SUL,Cédulas - 1a. família,100.00,7.137
3021,2013,RIO GRANDE DO SUL,Cédulas - 2a. família,100.00,3.656
3022,2013,RONDÔNIA,Cédulas - 1a. família,2.00,3
3023,2013,RONDÔNIA,Cédulas - 1a. família,5.00,12
3024,2013,RONDÔNIA,Cédulas - 1a. família,10.00,114
3025,2013,RONDÔNIA,Cédulas - 2a. família,10.00,4
3026,2013,RONDÔNIA,Cédulas - 1a. família,20.00,86
3027,2013,RONDÔNIA,Cédulas - 2a. família,20.00,120
3028,2013,RONDÔNIA,Cédulas - 1a. família,50.00,515
3029,2013,RONDÔNIA,Cédulas - 2a. família,50.00,10
3030,2013,RONDÔNIA,Cédulas - 1a. família,100.00,194
3031,2013,RONDÔNIA,Cédulas - 2a. família,100.00,146
3032,2013,RORAIMA,Cédulas - 1a. família,5.00,2
3033,2013,RORAIMA,Cédulas - 1a. família,10.00,4
3034,2013,RORAIMA,Cédulas - 2a. família,10.00,3
3035,2013,RORAIMA,Cédulas - 1a. família,20.00,2
3036,2013,RORAIMA,Cédulas - 2a. família,20.00,7
3037,2013,RORAIMA,Cédulas - 1a. família,50.00,67
3038,2013,RORAIMA,Cédulas - 2a. família,50.00,4
3039,2013,RORAIMA,Cédulas - 1a. família,100.00,22
3040,2013,RORAIMA,Cédulas - 2a. família,100.00,24
3041,2013,SANTA CATARINA,Cédulas - 1a. família,2.00,46
3042,2013,SANTA CATARINA,Cédulas - 1a. família,5.00,111
3043,2013,SANTA CATARINA,Cédulas - 2a. família,5.00,3
3044,2013,SANTA CATARINA,Cédulas - em polímero,10.00,5
3045,2013,SANTA CATARINA,Cédulas - 1a. família,10.00,302
3046,2013,SANTA CATARINA,Cédulas - 2a. família,10.00,27
3047,2013,SANTA CATARINA,Cédulas - 1a. família,20.00,5.131
3048,2013,SANTA CATARINA,Cédulas - 2a. família,20.00,166
3049,2013,SANTA CATARINA,Cédulas - 1a. família,50.00,6.103
3050,2013,SANTA CATARINA,Cédulas - 2a. família,50.00,377
3051,2013,SANTA CATARINA,Cédulas - 1a. família,100.00,6.439
3052,2013,SANTA CATARINA,Cédulas - 2a. família,100.00,1.093
3053,2013,SÃO PAULO,Cédulas - 1a. família,2.00,391
3054,2013,SÃO PAULO,Cédulas - 2a. família,2.00,1
3055,2013,SÃO PAULO,Cédulas - 1a. família,5.00,1.061
3056,2013,SÃO PAULO,Cédulas - 2a. família,5.00,82
3057,2013,SÃO PAULO,Cédulas - em polímero,10.00,72
3058,2013,SÃO PAULO,Cédulas - 1a. família,10.00,4.006
3059,2013,SÃO PAULO,Cédulas - 2a. família,10.00,754
3060,2013,SÃO PAULO,Cédulas - 1a. família,20.00,21.097
3061,2013,SÃO PAULO,Cédulas - 2a. família,20.00,6.117
3062,2013,SÃO PAULO,Cédulas - 1a. família,50.00,27.192
3063,2013,SÃO PAULO,Cédulas - 2a. família,50.00,5.436
3064,2013,SÃO PAULO,Cédulas - 1a. família,100.00,44.229
3065,2013,SÃO PAULO,Cédulas - 2a. família,100.00,68.590
3066,2013,SERGIPE,Cédulas - 1a. família,2.00,12
3067,2013,SERGIPE,Cédulas - 2a. família,2.00,1
3068,2013,SERGIPE,Cédulas - 1a. família,5.00,35
3069,2013,SERGIPE,Cédulas - 2a. família,5.00,2
3070,2013,SERGIPE,Cédulas - em polímero,10.00,2
3071,2013,SERGIPE,Cédulas - 1a. família,10.00,912
3072,2013,SERGIPE,Cédulas - 2a. família,10.00,553
3073,2013,SERGIPE,Cédulas - 1a. família,20.00,96
3074,2013,SERGIPE,Cédulas - 2a. família,20.00,1.356
3075,2013,SERGIPE,Cédulas - 1a. família,50.00,404
3076,2013,SERGIPE,Cédulas - 2a. família,50.00,150
3077,2013,SERGIPE,Cédulas - 1a. família,100.00,171
3078,2013,SERGIPE,Cédulas - 2a. família,100.00,1.153
3079,2013,TOCANTINS,Cédulas - 1a. família,2.00,1
3080,2013,TOCANTINS,Cédulas - 1a. família,5.00,23
3081,2013,TOCANTINS,Cédulas - 2a. família,5.00,1
3082,2013,TOCANTINS,Cédulas - 1a. família,10.00,24
3083,2013,TOCANTINS,Cédulas - 1a. família,20.00,124
3084,2013,TOCANTINS,Cédulas - 2a. família,20.00,75
3085,2013,TOCANTINS,Cédulas - 1a. família,50.00,693
3086,2013,TOCANTINS,Cédulas - 2a. família,50.00,735
3087,2013,TOCANTINS,Cédulas - 1a. família,100.00,798
3088,2013,TOCANTINS,Cédulas - 2a. família,100.00,732
3089,2014,ACRE,Cédulas - 1a. família,5.00,6
3090,2014,ACRE,Cédulas - 1a. família,10.00,10
3091,2014,ACRE,Cédulas - 2a. família,10.00,5
3092,2014,ACRE,Cédulas - 1a. família,20.00,4
3093,2014,ACRE,Cédulas - 2a. família,20.00,100
3094,2014,ACRE,Cédulas - 1a. família,50.00,29
3095,2014,ACRE,Cédulas - 2a. família,50.00,15
3096,2014,ACRE,Cédulas - 1a. família,100.00,457
3097,2014,ACRE,Cédulas - 2a. família,100.00,25
3098,2014,ALAGOAS,Cédulas - 1a. família,2.00,1
3099,2014,ALAGOAS,Cédulas - 2a. família,2.00,1
3100,2014,ALAGOAS,Cédulas - 1a. família,5.00,40
3101,2014,ALAGOAS,Cédulas - 2a. família,5.00,23
3102,2014,ALAGOAS,Cédulas - 1a. família,10.00,75
3103,2014,ALAGOAS,Cédulas - 2a. família,10.00,112
3104,2014,ALAGOAS,Cédulas - 1a. família,20.00,138
3105,2014,ALAGOAS,Cédulas - 2a. família,20.00,558
3106,2014,ALAGOAS,Cédulas - 1a. família,50.00,166
3107,2014,ALAGOAS,Cédulas - 2a. família,50.00,654
3108,2014,ALAGOAS,Cédulas - 1a. família,100.00,276
3109,2014,ALAGOAS,Cédulas - 2a. família,100.00,1.705
3110,2014,AMAPÁ,Cédulas - 1a. família,5.00,1
3111,2014,AMAPÁ,Cédulas - 2a. família,5.00,7
3112,2014,AMAPÁ,Cédulas - 2a. família,10.00,7
3113,2014,AMAPÁ,Cédulas - 2a. família,20.00,188
3114,2014,AMAPÁ,Cédulas - 1a. família,50.00,25
3115,2014,AMAPÁ,Cédulas - 2a. família,50.00,187
3116,2014,AMAPÁ,Cédulas - 1a. família,100.00,24
3117,2014,AMAPÁ,Cédulas - 2a. família,100.00,758
3118,2014,AMAZONAS,Cédulas - 1a. família,2.00,5
3119,2014,AMAZONAS,Cédulas - 2a. família,2.00,1
3120,2014,AMAZONAS,Cédulas - 1a. família,5.00,8
3121,2014,AMAZONAS,Cédulas - 2a. família,5.00,12
3122,2014,AMAZONAS,Cédulas - 1a. família,10.00,53
3123,2014,AMAZONAS,Cédulas - 2a. família,10.00,8
3124,2014,AMAZONAS,Cédulas - 1a. família,20.00,22
3125,2014,AMAZONAS,Cédulas - 2a. família,20.00,160
3126,2014,AMAZONAS,Cédulas - 1a. família,50.00,244
3127,2014,AMAZONAS,Cédulas - 2a. família,50.00,191
3128,2014,AMAZONAS,Cédulas - 1a. família,100.00,992
3129,2014,AMAZONAS,Cédulas - 2a. família,100.00,532
3130,2014,BAHIA,Cédulas - 1a. família,2.00,17
3131,2014,BAHIA,Cédulas - 2a. família,2.00,17
3132,2014,BAHIA,Cédulas - 1a. família,5.00,150
3133,2014,BAHIA,Cédulas - 2a. família,5.00,112
3134,2014,BAHIA,Cédulas - em polímero,10.00,598
3135,2014,BAHIA,Cédulas - 1a. família,10.00,352
3136,2014,BAHIA,Cédulas - 2a. família,10.00,515
3137,2014,BAHIA,Cédulas - 1a. família,20.00,1.005
3138,2014,BAHIA,Cédulas - 2a. família,20.00,4.585
3139,2014,BAHIA,Cédulas - 1a. família,50.00,2.242
3140,2014,BAHIA,Cédulas - 2a. família,50.00,2.066
3141,2014,BAHIA,Cédulas - 1a. família,100.00,3.747
3142,2014,BAHIA,Cédulas - 2a. família,100.00,8.422
3143,2014,CEARÁ,Cédulas - 1a. família,2.00,3
3144,2014,CEARÁ,Cédulas - 1a. família,5.00,18
3145,2014,CEARÁ,Cédulas - 2a. família,5.00,42
3146,2014,CEARÁ,Cédulas - em polímero,10.00,6
3147,2014,CEARÁ,Cédulas - 1a. família,10.00,208
3148,2014,CEARÁ,Cédulas - 2a. família,10.00,396
3149,2014,CEARÁ,Cédulas - 1a. família,20.00,275
3150,2014,CEARÁ,Cédulas - 2a. família,20.00,1.594
3151,2014,CEARÁ,Cédulas - 1a. família,50.00,630
3152,2014,CEARÁ,Cédulas - 2a. família,50.00,942
3153,2014,CEARÁ,Cédulas - 1a. família,100.00,1.443
3154,2014,CEARÁ,Cédulas - 2a. família,100.00,3.233
3155,2014,DISTRITO FEDERAL,Cédulas - 1a. família,2.00,17
3156,2014,DISTRITO FEDERAL,Cédulas - 2a. família,2.00,1
3157,2014,DISTRITO FEDERAL,Cédulas - 1a. família,5.00,102
3158,2014,DISTRITO FEDERAL,Cédulas - 2a. família,5.00,98
3159,2014,DISTRITO FEDERAL,Cédulas - 1a. família,10.00,210
3160,2014,DISTRITO FEDERAL,Cédulas - 2a. família,10.00,71
3161,2014,DISTRITO FEDERAL,Cédulas - 1a. família,20.00,1.349
3162,2014,DISTRITO FEDERAL,Cédulas - 2a. família,20.00,1.080
3163,2014,DISTRITO FEDERAL,Cédulas - 1a. família,50.00,1.359
3164,2014,DISTRITO FEDERAL,Cédulas - 2a. família,50.00,272
3165,2014,DISTRITO FEDERAL,Cédulas - 1a. família,100.00,2.849
3166,2014,DISTRITO FEDERAL,Cédulas - 2a. família,100.00,2.746
3167,2014,ESPÍRITO SANTO,Cédulas - 1a. família,2.00,15
3168,2014,ESPÍRITO SANTO,Cédulas - 2a. família,2.00,2
3169,2014,ESPÍRITO SANTO,Cédulas - 1a. família,5.00,73
3170,2014,ESPÍRITO SANTO,Cédulas - 2a. família,5.00,13
3171,2014,ESPÍRITO SANTO,Cédulas - em polímero,10.00,3
3172,2014,ESPÍRITO SANTO,Cédulas - 1a. família,10.00,322
3173,2014,ESPÍRITO SANTO,Cédulas - 2a. família,10.00,85
3174,2014,ESPÍRITO SANTO,Cédulas - 1a. família,20.00,171
3175,2014,ESPÍRITO SANTO,Cédulas - 2a. família,20.00,2.158
3176,2014,ESPÍRITO SANTO,Cédulas - 1a. família,50.00,824
3177,2014,ESPÍRITO SANTO,Cédulas - 2a. família,50.00,217
3178,2014,ESPÍRITO SANTO,Cédulas - 1a. família,100.00,1.788
3179,2014,ESPÍRITO SANTO,Cédulas - 2a. família,100.00,1.052
